0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458
0.216939891,0.079778393,0,0.402383471,0,0,0.842576792,0.323024055,0.107851722,0.218032787,0.07867036,0,0.41747849,0,0,0.841403584,0.322042219,0.107997665,0.219125683,0.077562327,0,0.431293554,0,0,0.84012372,0.320733104,0.10828955,0.220218579,0.076454294,0,0.44332646,0,0,0.838843857,0.319751268,0.108581436,0.221311475,0.07534626,0,0.453988303,0,0,0.837563993,0.318442153,0.108727379,0.222404372,0.074238227,0,0.466421194,0,0,0.836177474,0.317296678,0.109165207,0.223497268,0.073130194,0,0.476458615,0,0,0.835004266,0.31680576,0.109165207,0.224590164,0.072022161,0,0.485602734,0,0,0.833831058,0.316151203,0.109165207,0.22568306,0.070914127,0,0.494389088,0,0,0.832764505,0.315660285,0.108873322,0.226775956,0.069806094,0,0.50012444,0,0,0.831804608,0.315333006,0.108435493,0.227868852,0.068698061,0,0.50731974,0,0,0.830631399,0.314842088,0.108435493,0.228961749,0.067590028,0,0.516212757,0,0,0.829351536,0.313860252,0.108435493,0.230054645,0.066481994,0,0.523608049,0,0,0.828604949,0.314187531,0.107705779,0.231147541,0.065373961,0,0.532469957,0,0,0.827645051,0.313860252,0.107122008,0.232240437,0.064265928,0,0.536196491,0,0,0.826791809,0.314023891,0.106538237,0.233333333,0.063157895,0,0.539296381,0,0,0.825725256,0.313860252,0.106246351,0.23442623,0.062049861,0,0.540185238,0,0,0.824658703,0.313696613,0.105808523,0.235519126,0.060941828,0,0.5415563,0,0,0.823912116,0.314187531,0.105078809,0.236612022,0.059833795,0,0.540682998,0,0,0.823058874,0.314678449,0.104495038,0.237704918,0.058725762,0,0.53931638,0,0,0.822205631,0.315333006,0.103765324,0.238797814,0.057617729,0,0.53528319,0,0,0.821459044,0.315823924,0.103181553,0.23989071,0.056509695,0,0.530494471,0,0,0.820925768,0.319587629,0.102014011,0.240983607,0.055401662,0,0.524461352,0,0,0.820392491,0.323024055,0.100992411,0.242076503,0.054293629,0,0.515901657,0,0,0.819859215,0.32678776,0.100116754,0.243169399,0.053185596,0,0.508973014,0,0,0.819432594,0.330551465,0.098949212,0.244262295,0.052077562,0,0.503582095,0,0,0.810900171,0.31942399,0.109019264,0.245355191,0.050969529,0,0.49726232,0,0,0.795861775,0.297823597,0.127991827,0.246448087,0.049861496,0,0.49196473,0,0,0.780076792,0.278841433,0.147985989,0.247540984,0.048753463,0,0.486369374,0,0,0.763651877,0.262968418,0.169001751,0.24863388,0.047645429,0,0.483136155,0,0,0.747440273,0.248240877,0.189579685,0.249726776,0.046537396,0,0.478862974,0,0,0.731228669,0.234495173,0.210157618,0.250819672,0.045429363,0.010067519,0.472260986,0,0,0.715337031,0.221731304,0.230297723,0.251912568,0.04432133,0.03424162,0.467390048,0,0,0.699765358,0.210767468,0.250291886,0.253005464,0.043213296,0.061851941,0.460988054,0,0,0.684087031,0.199803633,0.270431991,0.254098361,0.042105263,0.083976368,0.453088335,0,0,0.66894198,0.189821633,0.289696439,0.255191257,0.04099723,0.095852423,0.44541083,0,0,0.655076792,0.181312387,0.307355517,0.256284153,0.039889197,0.101036894,0.437606663,0,0,0.642171502,0.174766814,0.323409224,0.257377049,0.038781163,0.091572221,0.431857978,0,0,0.629266212,0.167730322,0.339608873,0.258469945,0.03767313,0,0.423989369,0,0,0.616360922,0.161512027,0.355808523,0.259562842,0.036565097,0,0.416256311,0,0,0.603668942,0.155293733,0.371570344,0.260655738,0.035457064,0,0.409500996,0,0,0.591403584,0.150548192,0.386748395,0.261748634,0.03434903,0,0.405205593,0,0,0.579244881,0.145475372,0.401634559,0.26284153,0.033240997,0,0.401647941,0,0,0.56815273,0.142038946,0.414915353,0.263934426,0.032132964,0,0.39871249,0,0,0.557700512,0.139093438,0.427174548,0.265027322,0.031024931,0,0.39420154,0,0,0.546928328,0.134838815,0.439725628,0.266120219,0.029916898,0,0.388859507,0,0,0.535942833,0.129765996,0.45242265,0.267213115,0.028808864,0,0.380382031,0,0,0.52581058,0.12616593,0.463952131,0.268306011,0.027700831,0,0.371829002,0,0,0.515784983,0.122893144,0.475189726,0.269398907,0.026592798,0,0.361973796,0,0,0.506825939,0.121420389,0.484967893,0.270491803,0.025484765,0,0.35358965,0,0,0.49818686,0.119620357,0.494162288,0.271584699,0.024376731,0,0.346669896,0,0,0.489654437,0.117820324,0.503210741
0.019672131,0.069252078,0.476308175,0.768812664,0.233778012,0,0.274850683,0.291932581,0.639229422,0.020765027,0.068144044,0.446949602,0.779685611,0.227234111,0,0.279330205,0.290950745,0.63339171,0.021857923,0.067036011,0.421087533,0.789460819,0.221967418,0,0.283916382,0.290459827,0.627553999,0.02295082,0.065927978,0.405534121,0.799780452,0.216485466,0,0.288182594,0.290132548,0.622446001,0.024043716,0.064819945,0.400048228,0.804955824,0.210966201,0,0.291915529,0.289968909,0.618067717,0.025136612,0.063711911,0.402640463,0.805235814,0.206204652,0,0.295435154,0.289477991,0.613981319,0.026229508,0.062603878,0.407342657,0.804420287,0.201153219,0,0.298848123,0.289314351,0.610186807,0.027322404,0.061495845,0.415420786,0.801467059,0.196454813,0,0.302047782,0.288659794,0.60668418,0.028415301,0.060387812,0.423318061,0.797367205,0.192356264,0,0.30524744,0.287841597,0.603181553,0.029508197,0.059279778,0.433325295,0.793642893,0.187993663,0,0.308447099,0.286859761,0.599824869,0.030601093,0.058171745,0.44586448,0.785149861,0.183077126,0,0.311433447,0.286205204,0.596906013,0.031693989,0.057063712,0.461237039,0.775601312,0.179081902,0,0.314206485,0.285877925,0.594279043,0.032786885,0.055955679,0.471003135,0.767743814,0.175482756,0,0.317192833,0.285059728,0.591214244,0.033879781,0.054847645,0.467808054,0.756493102,0.171145986,0,0.320392491,0.28211422,0.588149445,0.034972678,0.053739612,0.47094285,0.746073473,0.166682931,0,0.321459044,0.279332351,0.588149445,0.036065574,0.052631579,0.452616349,0.735373853,0.163083785,0,0.322632253,0.275568647,0.58785756,0.03715847,0.051523546,0.445141066,0.727260809,0.159303821,0,0.324445392,0.271150385,0.586690018,0.038251366,0.050415512,0.427115987,0.714676811,0.155853922,0,0.326045222,0.267059401,0.585960304,0.039344262,0.049307479,0.417771883,0.70043954,0.151804165,0,0.327858362,0.263786614,0.584792761,0.040437158,0.048199446,0.414395949,0.690542114,0.147389902,0,0.329564846,0.260677467,0.583917104,0.041530055,0.047091413,0.415360502,0.682095748,0.143736223,0,0.331164676,0.257568319,0.583187391,0.042622951,0.04598338,0.423679769,0.676967041,0.140145688,0,0.33287116,0.25495009,0.582311734,0.043715847,0.044875346,0.432481312,0.675247102,0.136213607,0,0.334364334,0.251840943,0.581727963,0.044808743,0.043767313,0.445924765,0.677402581,0.132201162,0,0.336070819,0.249059074,0.580852306,0.045901639,0.04265928,0.462081022,0.679613614,0.128395366,0,0.337563993,0.246604484,0.579976649,0.046994536,0.041551247,0.484989149,0.684266782,0.124595311,0,0.329991468,0.248404516,0.591360187,0.048087432,0.040443213,0.350554618,0.689939913,0.120772295,0,0.315059727,0.253313697,0.61295972,0.049180328,0.03933518,0.176272004,0.689071055,0.116461357,0,0.300447952,0.258713795,0.633975482,0.050273224,0.038227147,0.237581384,0.687144457,0.112469003,0,0.286156143,0.263786614,0.654553415,0.05136612,0.037119114,0.196648179,0.68331126,0.108315921,0,0.272290956,0.269350352,0.674547577,0.052459016,0.03601108,0.085604051,0.679626947,0.104398191,0,0.258745734,0.275077729,0.693666083,0.053551913,0.034903047,0.022365565,0.672504978,0.100787564,0,0.245413823,0.280805106,0.712638646,0.054644809,0.033795014,0,0.663343081,0.098339341,0,0.232508532,0.286859761,0.730881494,0.055737705,0.032686981,0,0.653465655,0.104521606,0,0.219816553,0.293732613,0.748540572,0.056830601,0.031578947,0.002773089,0.647683638,0.123636687,0,0.207337884,0.300278187,0.765907764,0.057923497,0.030470914,0.018748493,0.644577082,0.144872796,0,0.195285836,0.3069874,0.782545242,0.059016393,0.029362881,0.042018327,0.643765999,0.159768782,0,0.183553754,0.313532973,0.798744892,0.06010929,0.028254848,0.071859175,0.642852699,0.182781503,0,0.171715017,0.321060383,0.814944542,0.061202186,0.027146814,0.09965035,0.642559376,0.204029092,0,0.160196246,0.328096874,0.83056042,0.062295082,0.026038781,0.124186159,0.64085277,0.232756245,0,0.14899744,0.334806087,0.845738471,0.063387978,0.024930748,0.146792862,0.636019608,0.241940669,0,0.138118601,0.34167894,0.860624635,0.064480874,0.023822715,0.156860381,0.630222037,0.250777806,0,0.126919795,0.348388153,0.875802685,0.06557377,0.022714681,0.155413552,0.62260453,0.260384139,0,0.116147611,0.355261005,0.890396964,0.066666667,0.021606648,0.143055221,0.610284968,0.270151199,0,0.105802048,0.361642939,0.904261529,0.067759563,0.020498615,0.121051362,0.593316682,0.281364805,0,0.095349829,0.368188513,0.918272037,0.068852459,0.019390582,0.09567157,0.575106218,0.292420555,0,0.085324232,0.374243168,0.931552831,0.069945355,0.018282548,0.066373282,0.550675976,0.302767382,0,0.075085324,0.380788742,0.945125511,0.071038251,0.017174515,0.041234627,0.525005778,0.313863313,0,0.065379693,0.387007036,0.957968476,0.072131148,0.016066482,0,0.500751084,0.324267542,0,0.057700512,0.39109802,0.967746643,0.073224044,0.014958449,0,0.474425354,0.334795187,0,0.050234642,0.395679921,0.977378867,0.07431694,0.013850416,0,0.444077544,0.347156847,0,0.042555461,0.400261823,0.987302977
0.229508197,0.100277008,0,0.405312256,0,0.031137006,0.839163823,0.375715922,0.11295972,0.230601093,0.099168975,0,0.401027963,0,0.031752799,0.83809727,0.374570447,0.112521891,0.231693989,0.098060942,0,0.393679336,0,0.032502803,0.837137372,0.37375225,0.111792177,0.232786885,0.096952909,0,0.393012693,0,0.033765967,0.83628413,0.373261332,0.110624635,0.233879781,0.095844875,0,0.391977174,0,0.035437029,0.835430887,0.372279496,0.109603036,0.234972678,0.094736842,0,0.391528301,0,0.037279144,0.83447099,0.371952217,0.109019264,0.236065574,0.093628809,0,0.388255084,0,0.039294944,0.833511092,0.371134021,0.10828955,0.23715847,0.092520776,0,0.385239636,0,0.041355481,0.83287116,0.371461299,0.107267951,0.238251366,0.091412742,0,0.381637542,0,0.043744967,0.832231229,0.371788578,0.106246351,0.239344262,0.090304709,0,0.374997778,0,0.046192348,0.831377986,0.371624939,0.10566258,0.240437158,0.089196676,0,0.371469014,0,0.048844994,0.830631399,0.371461299,0.105078809,0.241530055,0.088088643,0,0.367509155,0,0.051410797,0.829778157,0.371461299,0.104495038,0.242622951,0.086980609,0,0.364307047,0,0.054342391,0.829351536,0.371788578,0.103473438,0.243715847,0.085872576,0,0.361016053,0,0.057345039,0.828604949,0.371624939,0.102743724,0.244808743,0.084764543,0,0.360024977,0,0.060250317,0.828178328,0.372115857,0.101722125,0.245901639,0.08365651,0,0.360042754,0,0.063887178,0.827538396,0.372115857,0.100846468,0.246994536,0.082548476,0,0.36003831,0,0.067613514,0.827111775,0.372770414,0.100116754,0.248087432,0.081440443,0,0.359947202,0,0.071595114,0.826365188,0.373097693,0.099824869,0.249180328,0.08033241,0,0.36112716,0,0.076013558,0.826045222,0.373915889,0.098803269,0.250273224,0.079224377,0,0.36026719,0,0.080155685,0.825725256,0.374243168,0.09778167,0.25136612,0.078116343,0,0.360853836,0,0.084374128,0.825298635,0.375061365,0.096906013,0.252459016,0.07700831,0,0.361307154,0,0.088642572,0.824872014,0.375879561,0.096030356,0.253551913,0.075900277,0.001085122,0.360253858,0,0.092779436,0.824658703,0.376861397,0.094862814,0.254644809,0.074792244,0.004099349,0.35919834,0,0.096568929,0.824232082,0.377679594,0.093841214,0.255737705,0.073684211,0.008379551,0.358418367,0,0.099950526,0.824125427,0.379970545,0.092527729,0.256830601,0.072576177,0.030443694,0.358733912,0,0.10231896,0.81633959,0.379806906,0.101576182,0.257923497,0.071468144,0.087472872,0.359220561,0,0.103042648,0.800447952,0.375552283,0.121716287,0.259016393,0.070360111,0.157222088,0.358336148,0,0.102876857,0.784769625,0.371134021,0.141564507,0.26010929,0.069252078,0.238606221,0.357338406,0,0.102242643,0.765998294,0.367043037,0.165645067,0.261202186,0.068144044,0.233421751,0.354382955,0,0.101405797,0.744773891,0.362461136,0.193082312,0.262295082,0.067036011,0,0.349983112,0,0.099950526,0.724296075,0.358370152,0.219352014,0.263387978,0.065927978,0,0.345307722,0,0.097474197,0.704991468,0.355424644,0.244016346,0.264480874,0.064819945,0,0.340827882,0,0.094382076,0.686220137,0.351824579,0.268096906,0.26557377,0.063711911,0,0.336714695,0,0.090966268,0.668302048,0.349860907,0.290718039,0.266666667,0.062603878,0,0.332170412,0,0.087468881,0.650490614,0.346097202,0.313339171,0.267759563,0.061495845,0,0.329481618,0,0.083671493,0.633532423,0.342824415,0.334646818,0.268852459,0.060387812,0.004943333,0.326192846,0,0.079466208,0.617107509,0.340042546,0.355224752,0.269945355,0.059279778,0.025440077,0.321337464,0,0.075550398,0.60100256,0.337587956,0.3755108,0.271038251,0.058171745,0.052387268,0.318904217,0,0.071447744,0.585644198,0.335624284,0.394775248,0.272131148,0.057063712,0.079334459,0.311480036,0,0.067297723,0.570392491,0.333660612,0.413747811,0.273224044,0.055955679,0.119544249,0.302242587,0,0.063089806,0.554927474,0.326460481,0.433012259,0.27431694,0.054847645,0.149565951,0.29583837,0,0.059392418,0.539995734,0.319751268,0.451546994,0.275409836,0.053739612,0,0.289669701,0,0.055608187,0.526130546,0.316478481,0.468476357,0.276502732,0.052631579,0,0.282863276,0,0.051479218,0.512478669,0.312223859,0.485259778,0.277595628,0.051523546,0,0.275694642,0,0.047826568,0.498826792,0.308296514,0.501897256,0.278688525,0.050415512,0.001507114,0.272116991,0,0.0440476,0.486134812,0.306496482,0.517221249,0.279781421,0.049307479,0.021159875,0.271419238,0,0.040500213,0.473229522,0.303714613,0.532983071,0.280874317,0.048199446,0.054557511,0.274463575,0,0.036987037,0.460964164,0.302569138,0.547723292,0.281967213,0.047091413,0.100554618,0.281341108,0,0.033631756,0.44859215,0.299787269,0.562463514,0.283060109,0.04598338,0.152761032,0.289954135,0,0.030313317,0.436646758,0.298150875,0.576765908,0.284153005,0.044875346,0.209549072,0.300631533,0,0.027355407,0.424914676,0.296350843,0.590338587
0.019672131,0.409972299,0.080238727,0.039987467,0,0,0.59193686,0.460808378,0.489346176,0.020765027,0.408864266,0.111767543,0.051122627,0,0,0.591830205,0.463753886,0.488908348,0.021857923,0.407756233,0.146672293,0.065053243,0,0,0.591830205,0.466863034,0.488178634,0.02295082,0.406648199,0.179105377,0.079957157,0,0,0.59193686,0.468663067,0.487302977,0.024043716,0.405540166,0.197673017,0.097552087,0,0,0.592150171,0.465553919,0.486135435,0.025136612,0.404432133,0.186399807,0.091370085,0,0,0.594069966,0.454262805,0.482632808,0.026229508,0.4033241,0.218230046,0.156801092,0,0,0.59193686,0.454753723,0.484967893,0.027322404,0.402216066,0.249939715,0.174364911,0,0,0.590870307,0.458517428,0.485551664,0.028415301,0.401108033,0.277128044,0.190935433,0,0,0.590017065,0.462281132,0.485697607,0.029508197,0.4,0.297443935,0.205297145,0,0,0.589270478,0.46539028,0.485989492,0.030601093,0.398891967,0.308536291,0.215834548,0,0,0.588737201,0.467681231,0.485989492,0.031693989,0.397783934,0.317398119,0.223920927,0,0,0.588630546,0.469481263,0.485551664,0.032786885,0.3966759,0.323125151,0.229945158,0,0,0.588630546,0.471117657,0.484967893,0.033879781,0.395567867,0.328731613,0.236847134,0,0,0.588737201,0.472426771,0.484384121,0.034972678,0.394459834,0.33240897,0.241289199,0,0,0.588630546,0.473572247,0.484092236,0.036065574,0.393351801,0.331564987,0.163449744,0,0,0.588203925,0.474554083,0.484238179,0.03715847,0.392243767,0.322462021,0.159369889,0,0,0.587670648,0.475699558,0.484530064,0.038251366,0.391135734,0.308717145,0.107440624,0,0,0.587137372,0.477335952,0.48482195,0.039344262,0.390027701,0.185133832,0.114464819,0,0,0.586604096,0.478481427,0.485259778,0.040437158,0.388919668,0.180130215,0.122828966,0,0,0.586177474,0.479626902,0.485697607,0.041530055,0.387811634,0.18338558,0.13365747,0,0,0.58649744,0.483063328,0.485259778,0.042622951,0.386703601,0.196286472,0.13173976,0,0,0.586817406,0.486336115,0.484676007,0.043715847,0.385595568,0.20912708,0.129653168,0,0,0.587137372,0.489608902,0.484238179,0.044808743,0.384487535,0.219676875,0.128706535,0,0,0.587350683,0.492881689,0.48380035,0.045901639,0.383379501,0.233482035,0.126999929,0,0,0.587670648,0.495827197,0.483362522,0.046994536,0.382271468,0.206655414,0.142406048,0,0,0.586177474,0.506791033,0.485405721,0.048087432,0.381163435,0.009826381,0.139063944,0,0,0.58287116,0.525609557,0.489638062,0.049180328,0.380055402,0.03954666,0.134532994,0,0,0.579564846,0.544264441,0.49372446,0.050273224,0.378947368,0.046479383,0.130350921,0,0,0.576365188,0.562919326,0.497664915,0.05136612,0.377839335,0.020376176,0.125588868,0,0,0.573058874,0.58157421,0.501605371,0.052459016,0.376731302,0,0.123255618,0,0,0.569859215,0.600392734,0.505545826,0.053551913,0.375623269,0,0.121877889,0,0,0.566766212,0.619865816,0.509194396,0.054644809,0.374515235,0,0.120246836,0,0,0.563566553,0.638193422,0.512988908,0.055737705,0.373407202,0,0.120309056,0,0,0.560473549,0.655375552,0.516345593,0.056830601,0.372299169,0,0.123211175,0,0,0.557487201,0.671575847,0.519556334,0.057923497,0.371191136,0,0.126519946,0,0,0.554500853,0.685976109,0.522621133,0.059016393,0.370083102,0,0.131964197,0,0,0.55162116,0.70054001,0.525248103,0.06010929,0.368975069,0,0.137128458,0,0,0.548741468,0.713794796,0.52772913,0.061202186,0.367867036,0,0.142406048,0,0,0.54596843,0.726067747,0.530064215,0.062295082,0.366759003,0,0.142697149,0,0,0.543302048,0.737195222,0.531961471,0.063387978,0.36565097,0,0.141541634,0,0,0.540742321,0.748322697,0.533566842,0.064480874,0.364542936,0,0.13949504,0,0,0.538075939,0.756831942,0.535464098,0.06557377,0.363434903,0,0.134944091,0,0,0.535942833,0.767632139,0.53663164,0.066666667,0.36232687,0,0.127473245,0,0,0.533703072,0.774177712,0.537945126,0.067759563,0.361218837,0,0.120515715,0,0,0.535302901,0.783341515,0.533858727,0.068852459,0.360110803,0,0.114731476,0,0,0.534769625,0.781214204,0.532837128,0.069945355,0.35900277,0,0.107845054,0,0,0.534662969,0.778759614,0.531085814,0.071038251,0.357894737,0,0.099518684,0,0,0.533809727,0.776468663,0.530064215,0.072131148,0.356786704,0,0.095734374,0,0,0.533276451,0.776795942,0.52875073,0.073224044,0.35567867,0.000421992,0.091814513,0,0,0.532743174,0.774504991,0.527437245,0.07431694,0.354570637,0.001567398,0.088619071,0,0,0.532316553,0.775159548,0.525831874
0.078688525,0.350138504,0.025440077,0.080708241,0,0,0.531463311,0.768777614,0.51882662,0.079781421,0.349030471,0.032794791,0.0803127,0,0,0.530823379,0.768613975,0.517659078,0.080874317,0.347922438,0.043826863,0.083921461,0,0,0.530290102,0.766323024,0.516345593,0.081967213,0.346814404,0.051061008,0.086265822,0,0,0.529970137,0.765341188,0.514448336,0.083060109,0.345706371,0.058234869,0.088905728,0,0,0.529543515,0.763868434,0.512697023,0.084153005,0.344598338,0.05998312,0.092930029,0,0,0.529116894,0.764686631,0.512405137,0.085245902,0.343490305,0.065107306,0.09661212,0,0,0.528476962,0.762232041,0.512697023,0.086338798,0.342382271,0.069568363,0.100463095,0,0,0.526983788,0.762068401,0.513864565,0.087431694,0.341274238,0.072040029,0.112320451,0,0,0.525917235,0.760922926,0.514448336,0.08852459,0.340166205,0.075355679,0.10544514,0,0,0.524104096,0.760759287,0.515907764,0.089617486,0.339058172,0.07258259,0.110767173,0,0,0.523357509,0.761577483,0.515761821,0.090710383,0.337950139,0.072823728,0.112509333,0,0,0.521437713,0.763377516,0.517221249,0.091803279,0.336842105,0.07324572,0.117358049,0,0,0.519411263,0.764522991,0.51882662,0.092896175,0.335734072,0.075536532,0.123277839,0,0,0.517704778,0.763541155,0.519702277,0.093989071,0.334626039,0.069688932,0.128435433,0,0,0.517704778,0.763541155,0.518096906,0.095081967,0.333518006,0.066976127,0.13449744,0,0,0.517278157,0.761741123,0.517221249,0.096174863,0.332409972,0.064082469,0.138799509,0,0,0.516424915,0.761904762,0.516929364,0.09726776,0.331301939,0.055944056,0.145494827,0,0,0.515998294,0.766159385,0.516053707,0.098360656,0.330193906,0.053291536,0.152959006,0,0,0.515251706,0.765995745,0.515615879,0.099453552,0.329085873,0.055280926,0.162603107,0,0,0.51471843,0.763541155,0.514740222,0.100546448,0.327977839,0.06064625,0.17169834,0.003762743,0,0.514078498,0.760922926,0.514156451,0.101639344,0.326869806,0.065167591,0.185313411,0.005045693,0,0.514078498,0.757650139,0.51255108,0.10273224,0.325761773,0.069447794,0.188831064,0.006159304,0,0.514078498,0.755522828,0.511237595,0.103825137,0.32465374,0.076440801,0.195053065,0.007089227,0,0.514185154,0.752086402,0.50992411,0.104918033,0.323545706,0.085483482,0.198579606,0.007933046,0,0.514185154,0.748649975,0.509048453,0.106010929,0.322437673,0.068905233,0.199768453,0.008363565,0,0.521651024,0.7375225,0.498102744,0.107103825,0.32132964,0.108029901,0.209561438,0.008581695,0,0.536156143,0.723776796,0.47752481,0.108196721,0.320221607,0.084699783,0.2190611,0.008504202,0,0.550661263,0.7129766,0.457238762,0.109289617,0.319113573,0.070050639,0.226925265,0.008211448,0,0.564846416,0.702503682,0.437536486,0.110382514,0.31800554,0.056968893,0.231398439,0.007709175,0,0.578818259,0.69317624,0.418272037,0.11147541,0.316897507,0.037918978,0.235369409,0.00694572,0,0.592576792,0.681885125,0.399299475,0.112568306,0.315789474,0.017241379,0.237762657,0.006156434,0,0.606122014,0.673048601,0.38076474,0.113661202,0.31468144,0.000904268,0.238904839,0.005283913,0,0.620200512,0.672394044,0.361646235,0.114754098,0.313573407,0,0.23584717,0.004353991,0,0.632679181,0.676812306,0.345008757,0.115846995,0.312465374,0,0.228245218,0.003504431,0,0.644837884,0.673048601,0.329246935,0.116939891,0.311357341,0,0.218170021,0,0,0.656463311,0.666830306,0.314360771,0.118032787,0.310249307,0,0.209374778,0,0,0.667768771,0.662248405,0.300058377,0.119125683,0.309141274,0,0.199544016,0,0,0.679394198,0.664866634,0.285610041,0.120218579,0.308033241,0,0.187431114,0,0,0.690379693,0.659466536,0.272183304,0.121311475,0.306925208,0,0.173567162,0,0,0.699445392,0.654230077,0.261675423,0.122404372,0.305817175,0,0.160200971,0,0,0.713417235,0.646211749,0.244454174,0.123497268,0.304709141,0,0.148328059,0,0,0.710857509,0.637047946,0.250145943,0.124590164,0.303601108,0,0.137910652,0,0,0.710644198,0.632956963,0.25262697,0.12568306,0.302493075,0,0.129753164,0,0,0.718963311,0.644575356,0.243578517,0.126775956,0.301385042,0,0.1228023,0,0,0.720776451,0.645066274,0.24372446,0.127868852,0.300277008,0,0.115695886,0,0,0.721736348,0.645066274,0.244892002,0.128961749,0.299168975,0,0.109211672,0,0,0.719283276,0.644248077,0.250729714,0.130054645,0.298060942,0,0.099625347,0,0,0.720349829,0.642775323,0.251751313,0.131147541,0.296952909,0,0.09195673,0,0,0.72258959,0.637211586,0.251313485,0.132240437,0.295844875,0,0.085412519,0,0,0.723016212,0.635084274,0.253356684,0.133333333,0.294736842,0,0.080677131,0,0,0.722482935,0.631811487,0.25627554
